-6.9350 1.4567 0.3325
-7.2675 1.4904 0.3311
-6.3272 1.4038 0.3991
-7.0428 1.4634 0.3814
-6.2247 1.3888 0.3980
-6.3709 1.4039 0.3460
-6.1449 1.3829 0.3694
-6.7455 1.4371 0.3912
-6.5609 1.4183 0.3820
-6.8098 1.4460 0.3744
-6.6938 1.4327 0.3582
-7.3596 1.4966 0.3563
-6.8471 1.4517 0.3529
-6.6546 1.4294 0.3305
-6.9433 1.4594 0.3623
-6.8579 1.4505 0.3645
-6.3537 1.3994 0.3544
-6.7726 1.4400 0.3508
-7.4068 1.5035 0.4087
-5.9230 1.3553 0.3523
-7.0677 1.4689 0.3573
-6.6626 1.4295 0.3797
-6.8106 1.4451 0.3738
-6.5604 1.4208 0.3443
-6.6179 1.4288 0.3675
